Hooked,66.0,203911.0,0.0718,0.631,0.624,0.0,1.0,0.145,-5.504,1,0.0597,4,0.392
Who We Are,49.0,205757.0,1.0E-4,0.342,0.87,4.0E-4,7.0,0.0703,-6.304,0,0.0764,4,0.304
The Next Episode,57.0,161600.0,0.0313,0.92,0.891,0.0,3.0,0.083,-2.398,0,0.253,4,0.311
F**kin' Problems,44.0,237186.0,0.0173,0.854,0.703,0.0,1.0,0.109,-7.127,1,0.285,4,0.681
Tropical Fish (feat. HANHAE),36.0,205415.0,0.165,0.742,0.785,0.0,5.0,0.268,-5.224,0,0.0901,4,0.852
Hurt by You,47.0,186066.0,0.0354,0.745,0.55,0.0,9.0,0.189,-6.136,1,0.0596,4,0.37
"\"En La Sierra Y En La Ciudad \"\"La China\"\"\"",58.0,223173.0,0.219,0.822,0.82,0.0,8.0,0.369,-6.619,1,0.0518,3,0.961
Peligrosa,33.0,157992.0,0.0621,0.779,0.86,0.0,1.0,0.0973,-3.232,1,0.114,4,0.624
Regal,61.0,168362.0,0.819,0.33,0.481,0.246,6.0,0.122,-11.734,1,0.105,1,0.483
LOST MY MIND,37.0,145205.0,0.175,0.814,0.53,0.0,11.0,0.115,-6.187,0,0.0933,4,0.427
Show You Love,51.0,182720.0,0.289,0.689,0.832,0.0,5.0,0.0749,-5.149,0,0.0745,4,0.657
When They Get Older,0.0,150466.0,0.0328,0.643,0.695,0.0,9.0,0.0791,-7.008,1,0.0387,4,0.579
Sugar Man,43.0,183780.0,0.0074,0.73,0.843,6.0E-4,9.0,0.601,-5.9,0,0.159,4,0.633
I Did It!,35.0,212591.0,0.0,0.426,0.952,4.0E-4,2.0,0.335,-4.67,1,0.0807,4,0.63
Wayward,42.0,210677.0,0.0836,0.86,0.755,0.256,6.0,0.0717,-3.412,1,0.0487,4,0.784
Darkside,89.0,211866.0,0.164,0.425,0.642,0.0,4.0,0.118,-5.06,0,0.0502,4,0.112
Walay (My Bae),48.0,218052.0,0.0123,0.798,0.952,0.422,7.0,0.0876,-4.429,1,0.0498,4,0.534
We Got Everything (& Styles P),34.0,159013.0,0.0243,0.428,0.82,0.0,0.0,0.563,-6.27,1,0.328,4,0.516
Barbra Streisand,47.0,140620.0,0.0028,0.764,0.925,0.171,1.0,0.194,-1.969,1,0.0762,4,0.586
Meteorite (feat. Scott Irribarra),3.0,216666.0,0.105,0.634,0.673,0.0,11.0,0.702,-4.183,0,0.0654,4,0.327
In My Head,63.0,187827.0,0.23,0.677,0.592,3.0E-4,1.0,0.127,-8.87,1,0.0642,4,0.317
Lost Without You,80.0,225076.0,0.928,0.409,0.137,0.0,6.0,0.0706,-9.169,1,0.0446,1,0.106
Permitame,59.0,185013.0,0.0247,0.631,0.67,0.0,8.0,0.128,-6.958,1,0.153,4,0.884
Amsterdam,65.0,272240.0,0.004,0.511,0.934,0.0,3.0,0.242,-4.561,1,0.242,4,0.668
La Cartera,48.0,388920.0,0.525,0.606,0.593,0.0,9.0,0.32,-10.552,0,0.0561,4,0.932
Dile a Ella,43.0,305200.0,0.338,0.536,0.859,0.0,2.0,0.358,-5.003,1,0.0716,4,0.705
Ego,55.0,232213.0,0.0864,0.729,0.783,0.0,7.0,0.0632,-6.287,1,0.0365,4,0.78
I Kissed A Girl,54.0,179640.0,0.0022,0.699,0.76,0.0,5.0,0.132,-3.173,1,0.0677,4,0.696
Utican,65.0,175986.0,0.906,0.449,0.577,0.0289,6.0,0.126,-6.565,1,0.0393,4,0.321
Enseñame,44.0,189440.0,0.389,0.516,0.628,0.0,7.0,0.078,-3.528,1,0.0311,4,0.622
Wretched,44.0,130169.0,0.951,0.533,0.398,0.932,4.0,0.111,-10.525,0,0.031,4,0.0668
Automatic (feat. DC),20.0,184266.0,0.0997,0.905,0.894,0.0,9.0,0.0432,-3.762,0,0.128,4,0.91
"Yeah, I Know",11.0,213492.0,3.0E-4,0.486,0.977,8.0E-4,6.0,0.346,-4.634,0,0.0597,4,0.408
Do Not Go Gentle,16.0,164480.0,0.0761,0.577,0.772,0.665,2.0,0.299,-11.97,1,0.0476,4,0.435
Moves Like Jagger - Studio Recording From The Voice Performance,50.0,201253.0,0.0118,0.722,0.76,0.0,9.0,0.294,-4.459,1,0.0478,4,0.627
On My Side,27.0,184152.0,0.501,0.668,0.612,1.0E-4,8.0,0.116,-6.664,1,0.0598,4,0.492
Fall,56.0,179826.0,0.828,0.47,0.235,0.0053,3.0,0.108,-12.509,1,0.0286,4,0.358
"Shook Ones, Pt. II",77.0,325506.0,0.0146,0.763,0.786,0.0114,10.0,0.0817,-6.472,0,0.229,4,0.504
Bitter Sweet Symphony,32.0,358426.0,0.0415,0.389,0.889,0.0,9.0,0.463,-6.546,1,0.0442,4,0.524
Everlasting Love,60.0,182666.0,0.266,0.497,0.569,0.0,9.0,0.336,-10.632,1,0.0386,4,0.811
Pinball Wizard,29.0,180943.0,0.0192,0.543,0.715,0.0,2.0,0.256,-8.89,1,0.0356,4,0.468
Don't Let Me Be Misunderstood,58.0,145693.0,0.146,0.546,0.568,0.0,11.0,0.77,-9.604,0,0.0285,4,0.488
Mr. Blue Sky,81.0,303373.0,0.652,0.388,0.338,0.0,10.0,0.248,-10.054,1,0.0328,4,0.477
Brown Sugar,28.0,228666.0,0.219,0.633,0.934,2.0E-4,0.0,0.0592,-3.594,1,0.0344,4,0.963
My Way - 1993 Remastered Version,42.0,244813.0,0.699,0.236,0.823,0.643,4.0,0.364,-7.165,1,0.0863,4,0.259
Devils Haircut,51.0,192933.0,0.175,0.686,0.729,8.0E-4,7.0,0.137,-4.848,1,0.0298,4,0.79
Both (feat. Drake),76.0,190311.0,0.119,0.85,0.405,1.0E-4,7.0,0.0707,-7.509,0,0.225,4,0.344
Dos Amantes,43.0,250600.0,0.643,0.352,0.339,0.0038,4.0,0.358,-14.335,1,0.0371,4,0.462
I'll Be There - Cahill Remix,59.0,183991.0,0.002,0.595,0.887,0.0,7.0,0.0518,-3.607,1,0.0387,4,0.571
Through The Summer Fields,50.0,328193.0,0.963,0.594,0.0331,0.931,5.0,0.0866,-23.656,0,0.0331,4,0.0602
Bubbles In My Beer - Single Version,19.0,135706.0,0.995,0.422,0.294,0.791,0.0,0.366,-13.664,1,0.0485,4,0.697
Kisses Sweeter Than Wine,35.0,133466.0,0.957,0.704,0.227,1.0E-4,9.0,0.0895,-14.351,1,0.0914,4,0.679
I Love You Because,26.0,127746.0,0.889,0.482,0.257,0.0,5.0,0.13,-11.482,1,0.0281,4,0.586
You've Never Been This Far Before,27.0,181932.0,0.715,0.492,0.242,0.213,10.0,0.099,-14.483,1,0.0332,4,0.503
Guitar Town,53.0,155266.0,0.255,0.664,0.49,0.0,7.0,0.0734,-15.46,1,0.0357,4,0.937
Trashy Women,51.0,195706.0,0.0468,0.636,0.824,0.0,9.0,0.139,-5.535,1,0.0344,4,0.872
Pégale Papá,43.0,173160.0,0.0698,0.731,0.887,0.0,2.0,0.0464,-4.578,1,0.183,4,0.807
Dream State...,47.0,210613.0,0.113,0.295,0.278,0.469,7.0,0.127,-9.867,1,0.0288,4,0.109
Lies We Told,12.0,170588.0,0.845,0.762,0.18,0.927,3.0,0.0779,-18.287,1,0.0499,4,0.17
Sin Pijama,92.0,188560.0,0.354,0.791,0.745,0.0,11.0,0.104,-3.695,0,0.0464,4,0.82
Born Strong - feat. Candace (Walls of Jericho),30.0,133013.0,9.0E-4,0.599,0.943,0.0,2.0,0.252,-6.094,1,0.0655,4,0.84
California Soul,60.0,177226.0,0.627,0.508,0.823,0.0,8.0,0.39,-8.35,0,0.0644,4,0.638
Gracias A Dios,52.0,242840.0,0.0747,0.667,0.69,0.0,11.0,0.327,-8.506,1,0.0972,4,0.61
Father Stretch My Hands Pt. 1,74.0,135920.0,0.142,0.714,0.566,0.0,7.0,0.57,-4.408,1,0.056,4,0.449
You're Not Missing Me,66.0,213626.0,0.244,0.683,0.647,0.0,2.0,0.0733,-6.36,1,0.0371,4,0.351
Recargar,27.0,196383.0,0.0206,0.83,0.982,0.83,2.0,0.14,-1.246,1,0.163,4,0.621
Preach,52.0,194293.0,0.0262,0.674,0.902,0.0,10.0,0.314,-5.379,0,0.274,4,0.607
Chateau,57.0,273533.0,0.658,0.661,0.585,0.876,5.0,0.102,-11.255,1,0.0367,4,0.606
Sedona,69.0,239880.0,0.0372,0.396,0.677,1.0E-4,3.0,0.112,-7.513,1,0.0354,4,0.249
Ain't Nobody,71.0,280853.0,0.189,0.799,0.878,1.0E-4,1.0,0.14,-7.109,1,0.0434,4,0.816
Prayed for You,67.0,211546.0,0.0886,0.609,0.68,0.0,9.0,0.108,-6.316,1,0.0348,4,0.561
Follow My Voice,64.0,242387.0,0.959,0.408,0.0811,0.0,2.0,0.133,-14.655,1,0.0402,5,0.177
We Will Rock You - Remastered,51.0,122066.0,0.679,0.693,0.497,0.0,2.0,0.258,-7.316,1,0.119,4,0.473
Just a Thought,44.0,346844.0,4.0E-4,0.339,0.914,0.723,0.0,0.335,-4.118,1,0.1,4,0.415
Olha A Explosão - Remix,72.0,210773.0,0.326,0.759,0.644,0.0,6.0,0.0469,-4.858,1,0.116,4,0.813
La Comparsa,42.0,416933.0,0.383,0.491,0.658,0.772,1.0,0.111,-9.693,1,0.0516,4,0.655
Aprendimos,8.0,208244.0,0.235,0.688,0.802,0.0,8.0,0.241,-8.157,1,0.0336,4,0.702
New Religion,37.0,184000.0,0.0016,0.571,0.405,0.001,1.0,0.0911,-8.907,1,0.025,4,0.398
Stay Late,45.0,117968.0,0.436,0.902,0.0713,0.739,3.0,0.0716,-23.482,0,0.0747,4,0.554
Edition,68.0,115000.0,0.807,0.86,0.332,0.0,1.0,0.106,-10.263,1,0.22,4,0.26
Melaza - Remaster 2004,50.0,179000.0,0.39,0.738,0.855,0.0,10.0,0.152,-7.565,0,0.209,4,0.922
El Pito (I'll Never Go Back to Georgia),36.0,334813.0,0.815,0.709,0.931,0.0232,7.0,0.25,-4.694,1,0.0618,4,0.908
Fujiko,52.0,279750.0,0.697,0.666,0.579,0.0,7.0,0.207,-8.561,0,0.286,4,0.549
Ballin,55.0,213000.0,0.163,0.705,0.371,0.0,8.0,0.0718,-9.398,1,0.157,4,0.541
Made,53.0,174026.0,0.0692,0.814,0.408,0.0,5.0,0.0958,-6.337,0,0.0578,4,0.297
Above The Law,3.0,237876.0,0.0488,0.621,0.958,0.0,9.0,0.674,-2.576,0,0.115,4,NaN
Dirty Deeds Done Dirt Cheap,72.0,231933.0,0.214,0.668,0.906,0.0023,11.0,0.135,-4.881,0,0.17,4,0.507
Kung Fu Fighting,71.0,197693.0,0.0422,0.598,0.673,1.0E-4,2.0,0.289,-10.431,1,0.0693,4,0.59
Rude,72.0,224773.0,0.0435,0.743,0.807,0.0,1.0,0.309,-3.78,1,0.0364,4,0.899
Adorn,57.0,193146.0,0.0543,0.625,0.576,0.0,11.0,0.187,-5.693,0,0.175,4,0.235
Si No Vuelves,67.0,215640.0,0.102,0.681,0.912,1.0E-4,6.0,0.325,-5.006,0,0.04,4,0.667
Nimeyeh Gomshodeyeh Man,22.0,266026.0,0.397,0.656,0.564,0.0,5.0,0.216,-8.289,0,0.181,4,0.812
Sycamore,69.0,67000.0,0.995,0.519,0.0786,0.953,3.0,0.123,-20.894,0,0.095,3,0.314
Morning Whisper,63.0,171898.0,0.996,0.358,0.0262,0.933,0.0,0.09,-25.829,0,0.0438,4,0.0939
Never Be the Same - Radio Edit,64.0,227240.0,0.158,0.627,0.693,1.0E-4,0.0,0.115,-4.382,1,0.0856,4,0.245
Magnum Cum Laude,52.0,209197.0,0.364,0.597,0.922,0.0,1.0,0.392,-3.321,1,0.295,4,0.841
Narcissistic Cannibal (feat. Skrillex & Kill The Noise),63.0,190706.0,5.0E-4,0.519,0.892,5.0E-4,11.0,0.572,-5.285,0,0.113,4,0.559
My Friends Over You,63.0,220200.0,3.0E-4,0.398,0.978,0.0,2.0,0.0947,-4.001,1,0.133,4,0.441
Chulin Culin Chunfly (feat. Residente Calle 13),54.0,275360.0,0.169,0.793,0.823,0.001,7.0,0.0986,-6.39,1,0.0681,4,0.616
Borinquen,34.0,139893.0,0.48,0.435,0.543,0.0015,0.0,0.173,-8.259,1,0.0354,4,0.793
Uptight Downtown,49.0,262000.0,0.0015,0.75,0.724,0.007,0.0,0.207,-7.902,1,0.0281,4,0.963
Make It Up As I Go (feat. K.Flay),67.0,209706.0,0.126,0.538,0.728,0.0221,1.0,0.161,-7.21,0,0.293,4,0.576
The walker,65.0,256053.0,0.317,0.798,0.56,3.0E-4,1.0,0.133,-6.574,1,0.0469,4,0.571
Tidal Wave,63.0,211720.0,0.0065,0.551,0.741,0.006,8.0,0.0707,-4.245,1,0.029,4,0.399
I WILL SURVIVE,63.0,197412.0,0.126,0.772,0.794,6.0E-4,9.0,0.322,-9.208,0,0.0632,4,0.638
Coffee,62.0,269693.0,0.348,0.457,0.455,0.0012,0.0,0.142,-8.112,1,0.188,4,0.163
Con un Nudo en la Garganta,32.0,223506.0,0.0651,0.647,0.714,0.0,7.0,0.338,-8.652,1,0.0371,4,0.84
The Good Life,35.0,199533.0,0.401,0.246,0.702,0.0,2.0,0.848,-4.823,1,0.0566,4,0.351
More & More (feat. Jeezy),64.0,266400.0,0.003,0.313,0.732,0.0,4.0,0.703,-4.456,0,0.305,3,0.442
The Art of Abstraight Rap Display,41.0,161495.0,0.73,0.687,0.846,0.0,3.0,0.0881,-8.508,0,0.312,4,0.485
Vuelva a Ver,50.0,189250.0,0.645,0.77,0.55,5.0E-4,9.0,0.26,-6.042,1,0.145,4,0.421
Pumped Up,61.0,177073.0,0.0072,0.732,0.734,0.0,0.0,0.34,-6.423,1,0.107,4,0.643
Way Out,15.0,237853.0,0.0061,0.408,0.707,5.0E-4,7.0,0.181,-7.494,1,0.0501,4,0.412
Fast Talk,56.0,259946.0,0.543,0.603,0.502,0.108,9.0,0.205,-7.732,1,0.0367,4,NaN
Uprising,77.0,304840.0,2.0E-4,0.602,0.905,0.064,2.0,0.117,-4.046,1,0.0775,4,0.411
Just As I Am,53.0,224413.0,0.235,0.682,0.751,0.0,8.0,0.11,-5.812,0,0.0675,4,0.708
Complicated,77.0,244506.0,0.0572,0.585,0.776,0.0,5.0,0.3,-5.898,1,0.0459,4,0.427
Whatever You Like,75.0,249533.0,0.0161,0.68,0.687,0.0,9.0,0.261,-6.162,0,0.0709,4,0.467
Don't Close Your Eyes,49.0,257053.0,0.0795,0.537,0.382,0.0012,7.0,0.114,-15.568,0,0.0245,4,0.338
Should I Stay or Should I Go - Remastered,79.0,188986.0,0.079,0.742,0.833,0.0,2.0,0.384,-6.463,1,0.115,4,0.816
Secreto De Amor,61.0,273008.0,0.76,0.569,0.483,0.0,2.0,0.106,-7.111,1,0.0421,4,0.624
Ol' Sweet Day,19.0,178053.0,0.603,0.393,0.558,0.0,3.0,0.108,-9.429,1,0.0475,4,0.336
Drogba (Joanna),65.0,199000.0,0.0206,0.966,0.633,0.0,2.0,0.0715,-6.392,1,0.101,4,0.767
Shakara (Oloje),22.0,805746.0,0.263,0.634,0.713,0.0468,10.0,0.159,-6.619,0,0.0453,4,0.593
"\"We Belong - From \"\"Pitch Perfect 2\"\" Soundtrack\"",46.0,214746.0,0.145,0.49,0.526,0.0,5.0,0.113,-6.559,1,0.0499,4,0.381
Ziggy Stardust - 2012 Remastered Version,65.0,194440.0,0.048,0.44,0.565,0.0,7.0,0.213,-11.657,1,0.121,4,0.495
Smells Like Teen Spirit,81.0,301920.0,0.0,0.502,0.912,2.0E-4,1.0,0.106,-4.556,1,0.0564,4,0.72
Wylin',63.0,269268.0,0.112,0.492,0.489,0.0017,0.0,0.0911,-7.853,1,0.042,4,0.0348
(I Married a) Monster from Outer Space,31.0,211560.0,0.764,0.562,0.545,0.65,9.0,0.347,-14.392,0,0.0487,4,0.342
The Wild Ones (Remastered),42.0,290293.0,0.55,0.449,0.56,1.0E-4,3.0,0.0536,-8.907,1,0.0268,4,0.351
I Don't Want To Change You,57.0,326206.0,0.472,0.41,0.306,0.0,4.0,0.12,-9.704,0,0.0348,4,0.166
Girl,50.0,145238.0,0.144,0.657,0.732,0.0011,4.0,0.241,-5.961,1,0.0402,5,NaN
Twenty Five Miles,50.0,196333.0,0.135,0.806,0.731,0.0,9.0,0.115,-13.755,1,0.142,4,0.965
Angel From Montgomery,36.0,224186.0,0.541,0.617,0.421,0.0023,0.0,0.125,-14.231,1,0.0318,4,0.39
003,59.0,139521.0,0.875,0.709,0.293,0.0454,1.0,0.103,-11.215,1,0.241,4,0.383
贫民百万男孩,34.0,212000.0,0.3,0.797,0.884,0.0,7.0,0.238,-3.722,1,0.301,4,0.751
The Conversation,46.0,188156.0,0.142,0.673,0.437,0.0,0.0,0.171,-10.381,0,0.156,4,0.163
Hymn For The Weekend - Seeb Remix,78.0,212647.0,0.0087,0.565,0.849,0.0,0.0,0.12,-3.516,0,0.0517,4,0.427
Tijuana Sound Machine,58.0,182786.0,0.0086,0.733,0.889,0.828,6.0,0.0726,-5.191,0,0.0326,4,0.966
Used To Blue,32.0,200066.0,0.652,0.434,0.336,0.0,5.0,0.123,-12.828,1,0.0382,4,0.475
Lost It All,51.0,223655.0,0.0233,0.565,0.386,0.0011,7.0,0.109,-11.856,0,0.0299,3,0.184
Feel The Pain - 2007 Remastered,5.0,257946.0,0.0026,0.34,0.805,0.0764,0.0,0.0482,-8.323,1,0.049,4,0.836
B.T.M.F. - Bounce to My Face,59.0,222857.0,1.0E-4,0.698,0.972,0.599,11.0,0.102,-2.597,1,0.0445,4,0.036
Brindemos,82.0,216857.0,0.308,0.812,0.66,0.0,6.0,0.0617,-3.353,0,0.0854,4,0.358
Eye of the Tiger,52.0,245640.0,0.146,0.824,0.556,4.0E-4,0.0,0.0839,-10.711,0,0.033,4,0.566
Amigos Con Derechos,90.0,227476.0,0.0481,0.686,0.807,0.0,1.0,0.0652,-3.324,1,0.0613,4,0.63
Matinee,46.0,221920.0,0.0443,0.586,0.818,0.0021,5.0,0.233,-5.566,1,0.0283,4,0.359
O-o-h Child - Remastered,66.0,197160.0,0.0015,0.488,0.754,0.0,5.0,0.678,-7.95,0,0.0381,4,0.664
Dat Side,1.0,259462.0,0.0124,0.867,0.563,0.0,1.0,0.0536,-8.431,1,0.141,4,0.502
Man On Fire,37.0,177127.0,0.307,0.594,0.934,0.0,10.0,0.394,-7.397,0,0.391,4,0.825
Never Let You Go (feat. John Newman),69.0,232906.0,0.0741,0.735,0.747,0.0,10.0,0.103,-4.959,1,0.0837,4,0.555
Housebroken Man,10.0,226368.0,0.0832,0.562,0.84,0.0,0.0,0.0947,-5.621,1,0.0911,4,0.609
She Will Be Loved,75.0,257133.0,0.0596,0.706,0.713,0.0,0.0,0.132,-5.512,0,0.0301,4,0.544
Love On The Brain - Don Diablo Remix,52.0,208253.0,0.051,0.7,0.938,0.0521,2.0,0.0912,-1.935,1,0.0726,4,0.316
Real Hip-Hop,62.0,247613.0,0.0217,0.858,0.76,0.0,4.0,0.322,-7.895,0,0.254,4,0.951
So Hard To Breathe,41.0,261133.0,0.0185,0.543,0.819,0.0,11.0,0.207,-5.151,0,0.0732,4,0.381
Old Soul - Acoustic,23.0,282659.0,0.348,0.296,0.249,1.0E-4,2.0,0.152,-12.876,1,0.0283,4,0.303
Happy,75.0,233305.0,0.286,0.652,0.757,0.0,1.0,0.0886,-6.819,1,0.153,4,0.962
Moon,34.0,203909.0,0.477,0.717,0.432,5.0E-4,10.0,0.0766,-8.747,1,0.236,4,0.617
Nada Fue Un Error,47.0,211906.0,0.103,0.609,0.888,0.0,9.0,0.135,-3.665,1,0.0363,4,NaN
Pops,62.0,159786.0,0.171,0.708,0.721,0.0,11.0,0.407,-5.96,0,0.231,4,0.653
Me Cargaste,28.0,261500.0,0.0375,0.964,0.503,0.0627,6.0,0.118,-7.633,0,0.0451,4,0.823
Yo No Soy Guapo,27.0,305574.0,0.718,0.611,0.836,0.255,10.0,0.112,-4.163,0,0.0499,4,0.899
Be Somebody (feat. Kiiara),52.0,198281.0,0.0056,0.698,0.875,0.0,11.0,0.0618,-4.665,1,0.0824,4,0.39
Lonely Together (feat. Rita Ora),47.0,181812.0,0.137,0.648,0.667,0.0,2.0,0.0797,-5.294,0,0.065,4,0.217
Te Quiero Tanto Tanto,20.0,208223.0,0.639,0.567,0.631,0.0,8.0,0.0655,-9.173,1,0.0353,4,0.382
Betta Riddim,38.0,207454.0,0.0876,0.838,0.827,0.0254,1.0,0.04,-5.211,1,0.121,4,0.74
Yeah Yeah (feat. 50 Cent and Murda Beatz),64.0,179084.0,0.473,0.754,0.635,0.0,7.0,0.106,-6.792,0,0.376,4,NaN
Avalanche,65.0,262013.0,0.0,0.426,0.934,0.0089,7.0,0.113,-4.063,0,0.0685,4,0.285
Habana Dreams (feat. Issac Delgado),0.0,332149.0,0.64,0.563,0.404,9.0E-4,9.0,0.207,-16.066,1,0.0548,4,0.689
Il Vicolo,59.0,200000.0,0.961,0.387,0.0454,0.93,3.0,0.107,-24.976,1,0.049,3,0.141
Hymnos,56.0,191662.0,0.99,0.592,0.0381,0.938,2.0,0.108,-22.191,1,0.0437,4,0.0784
Nos Dolerá,0.0,269322.0,0.416,0.27,0.536,0.0,7.0,0.172,-6.205,1,0.0337,3,0.328
Why so Serious,63.0,223933.0,0.273,0.856,0.462,0.0,10.0,0.11,-7.478,1,0.059,4,NaN
Lips Are Movin,69.0,182666.0,0.0506,0.775,0.825,0.0,7.0,0.111,-5.402,1,0.0464,4,0.95
Numb / Encore,75.0,205280.0,0.0601,0.685,0.803,0.0,2.0,0.546,-4.251,1,0.156,4,0.799
I'm Broken,64.0,264800.0,6.0E-4,0.419,0.878,0.559,7.0,0.139,-6.352,1,0.0553,4,0.666
Sold,40.0,211485.0,0.0103,0.451,0.865,0.0316,11.0,0.232,-4.219,1,0.044,4,0.461
Ghost in the Mirror,43.0,216160.0,0.001,0.306,0.989,3.0E-4,6.0,0.376,-1.487,0,0.0815,4,0.416
Straight Jacket,50.0,205065.0,0.138,0.64,0.659,0.0,7.0,0.119,-5.265,1,0.0663,4,0.944
One Call Away,69.0,194453.0,0.403,0.667,0.613,0.0,1.0,0.115,-5.353,1,0.0344,4,0.47
Work,70.0,219320.0,0.0752,0.725,0.534,0.0,11.0,0.0919,-6.238,1,0.0946,4,0.558
Catchin' the Vibe,1.0,163413.0,0.133,0.904,0.557,0.0026,1.0,0.0926,-6.717,1,0.34,4,0.819
The Last Of The Real Ones,13.0,230426.0,0.0064,0.582,0.891,0.0,8.0,0.201,-5.239,1,0.0457,4,0.534
El Limo-Nator,27.0,98333.0,0.0864,0.483,0.878,0.88,9.0,0.09,-10.836,1,0.0833,4,0.366
Childhood Dreams,48.0,187805.0,0.165,0.805,0.409,0.001,6.0,0.259,-8.039,1,0.0664,4,0.629
Bodies,55.0,192999.0,0.309,0.62,0.841,0.0,2.0,0.0538,-4.745,0,0.129,4,0.647
My Boo,77.0,223440.0,0.257,0.662,0.507,0.0,5.0,0.0465,-8.238,1,0.118,4,0.676
Me and Bobby McGee,69.0,271333.0,0.302,0.453,0.464,1.0E-4,2.0,0.152,-10.96,1,0.0431,4,0.658
Let's Dance - 1999 Remastered Version,71.0,457133.0,0.0039,0.619,0.703,0.205,10.0,0.163,-9.414,0,0.0525,4,0.709
Keep Their Heads Ringin',64.0,305573.0,0.0442,0.672,0.785,0.0025,9.0,0.136,-4.214,0,0.109,4,0.219
Santeria,24.0,183200.0,0.0223,0.673,0.772,0.0,1.0,0.141,-5.246,0,0.0427,4,0.585
Do You Love Me - Mono,15.0,172400.0,0.585,0.618,0.842,0.0,5.0,0.102,-4.87,1,0.042,4,0.811
I Can Change,57.0,352003.0,0.0022,0.644,0.73,0.0018,1.0,0.233,-6.565,1,0.0287,4,0.695
You're Not Alone,59.0,217800.0,0.481,0.269,0.494,0.0,0.0,0.127,-8.31,1,0.0532,4,0.321
El profesor,1.0,219866.0,0.238,0.948,0.59,0.0,11.0,0.0449,-4.994,0,0.0547,4,0.965
Dame Corazon,45.0,205493.0,0.0088,0.683,0.537,0.001,11.0,0.127,-8.652,0,0.0376,4,0.889
Scarlett,50.0,158218.0,0.153,0.758,0.506,0.0126,0.0,0.164,-8.788,1,0.0359,4,0.687
Space Program,0.0,156480.0,0.869,0.589,0.604,0.0,4.0,0.684,-18.562,0,0.941,4,0.197
All Nighter,52.0,145626.0,0.39,0.933,0.674,2.0E-4,8.0,0.309,-5.811,1,0.256,4,0.791
Teleshopping,51.0,104124.0,0.772,0.673,0.211,0.854,8.0,0.298,-13.704,0,0.24,4,0.281
Talk Back Trembling Lips,31.0,160440.0,0.751,0.575,0.435,0.0,9.0,0.0795,-11.801,1,0.0326,4,0.739
Old Habits,43.0,183600.0,0.173,0.633,0.444,0.0,2.0,0.0821,-14.09,1,0.0264,3,0.45
Say It - SG Lewis Remix,3.0,297600.0,0.0318,0.605,0.501,0.35,11.0,0.208,-7.49,0,0.0429,4,0.103
LOSE IT (feat. Lil Baby),79.0,237654.0,0.0161,0.962,0.573,0.0,7.0,0.109,-5.924,1,0.308,4,0.728
Beautiful Undone,43.0,203360.0,0.864,0.357,0.327,0.0,10.0,0.0761,-11.403,0,0.0402,4,0.0832
What Was Her Name (feat. Chicks on Speed),34.0,284000.0,0.0014,0.64,0.515,0.468,8.0,0.0935,-11.92,1,0.0607,4,0.411
Leave Me Alone,69.0,195637.0,0.107,0.792,0.743,0.0,7.0,0.183,-2.806,1,0.0851,4,0.742
All The Same,49.0,198383.0,0.299,0.652,0.803,0.002,1.0,0.0739,-6.36,1,0.0383,4,0.601
Tradición,29.0,320026.0,0.0839,0.571,0.698,0.0032,0.0,0.127,-6.786,1,0.109,4,0.909
LMK,46.0,164730.0,0.562,0.574,0.44,4.0E-4,1.0,0.103,-10.168,1,0.0315,4,0.107
Shake It Up,84.0,116680.0,0.128,0.776,0.608,0.0,10.0,0.0932,-6.478,0,0.104,4,0.402
Medley da Gaiola - Dennis DJ Remix,83.0,239999.0,0.702,0.897,0.757,0.0,4.0,0.0779,-5.243,0,0.236,4,0.613
Welcome to Atlanta,56.0,200840.0,0.0126,0.751,0.786,0.0,3.0,0.107,-7.441,0,0.383,4,0.679
Submarine,54.0,208640.0,0.308,0.691,0.635,0.0,1.0,0.177,-9.162,1,0.352,4,0.701
Bambini,15.0,162187.0,8.0E-4,0.477,0.916,0.684,1.0,0.124,-4.94,1,0.037,4,0.112
Bust A Move,2.0,263266.0,0.0962,0.926,0.851,2.0E-4,4.0,0.113,-5.435,0,0.0907,4,0.838
Reach Up,32.0,202840.0,0.0103,0.817,0.73,2.0E-4,9.0,0.335,-7.481,1,0.0903,4,0.841
Lay Your Love Down - Single Version,37.0,228613.0,4.0E-4,0.588,0.788,0.0,9.0,0.127,-4.851,1,0.0333,4,0.393
Bone Digger,40.0,211120.0,0.148,0.904,0.75,0.0019,0.0,0.067,-7.207,1,0.0527,4,0.823
Mi 45,71.0,151903.0,0.529,0.805,0.452,0.0,5.0,0.0907,-6.21,1,0.0398,3,0.969
En Esta Tarde Gris,42.0,311920.0,0.919,0.42,0.344,0.0,2.0,0.153,-10.568,0,0.0509,3,0.489
A Little Too Much,32.0,187026.0,0.473,0.553,0.507,0.0,11.0,0.108,-6.24,1,0.0304,4,0.57
Poundz,19.0,192561.0,0.443,0.657,0.456,0.0,0.0,0.234,-11.761,0,0.257,4,0.206
Wasted,25.0,190666.0,0.0091,0.707,0.982,0.0036,6.0,0.28,-1.787,0,0.106,4,0.637
Malo,38.0,184773.0,0.431,0.429,0.655,0.0,8.0,0.0805,-3.716,0,0.113,4,0.468
